flow ID,source IP,destination IP,source port,destination port,date,duration
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.6,39169,20002, 15/05/2020  00:41:05 ,44017322
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:34:20 ,44021461
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:24:11 ,44020191
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.4,39169,20002, 15/05/2020  00:28:32 ,44025496
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.10,45060,20002, 14/05/2020  23:42:09 ,44017054
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.5,54308,20002, 15/05/2020  00:12:42 ,44018481
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,34422,20002, 15/05/2020  01:52:00 ,44669294
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.9,41065,20002, 15/05/2020  02:43:28 ,44023973
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:25:27 ,44063426
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.4,39169,20002, 15/05/2020  01:59:57 ,44027708
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,39169,20002, 15/05/2020  00:56:02 ,44497484
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:39:10 ,44019269
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:04:27 ,44022428
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.7,34422,20002, 15/05/2020  00:45:19 ,44709480
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:08:41 ,44021794
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:29:08 ,44020050
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:19:08 ,44526713
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,39574,20002, 14/05/2020  23:51:30 ,44014719
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 14/05/2020  23:52:26 ,44020892
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:12:50 ,44010304
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:08:19 ,44021206
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:08:27 ,43995889
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:10:11 ,43995644
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 14/05/2020  23:30:01 ,43996003
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:20:09 ,44712849
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.8,41065,20002, 14/05/2020  23:55:13 ,44016910
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 14/05/2020  23:31:23 ,44019057
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:43:49 ,44630053
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:31:15 ,44021758
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:56:41 ,44023748
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:24:28 ,44021788
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.3,45060,20002, 15/05/2020  01:51:58 ,44013860
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.3,41065,20002, 15/05/2020  00:37:11 ,44015453
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:03:05 ,44614223
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 14/05/2020  23:48:32 ,44016675
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:28:23 ,44022386
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.10,33783,20002, 15/05/2020  00:38:33 ,44017824
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:02:03 ,44027769
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:57:51 ,44024517
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:16:10 ,44019331
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:17:27 ,44019087
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.4,34422,20002, 14/05/2020  23:41:22 ,44023895
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:55:04 ,44016390
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.7,33783,20002, 15/05/2020  02:14:38 ,44116568
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:47:02 ,44013686
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:40:20 ,44608424
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:07:45 ,44023160
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:44:53 ,44010641
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:32:07 ,44015935
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:23:20 ,44930532
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:18:58 ,44011550
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.9,20002,20002, 15/05/2020  02:59:03 ,44013236
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.8,41065,20002, 15/05/2020  00:15:59 ,44019409
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.3,39574,20002, 15/05/2020  02:10:35 ,44018543
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:32:03 ,44017521
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:21:30 ,44009506
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:01:38 ,44010919
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.9,33783,20002, 15/05/2020  02:49:06 ,44009210
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.5,41065,20002, 15/05/2020  01:57:04 ,44016230
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:21:48 ,44019913
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:49:58 ,44020296
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:03:38 ,44026508
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 14/05/2020  23:58:45 ,44025460
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.7,45060,20002, 15/05/2020  00:09:36 ,44017417
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:45:44 ,44019141
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.7,39574,20002, 15/05/2020  01:19:58 ,44022105
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 14/05/2020  23:32:51 ,44022657
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.7,36479,20002, 15/05/2020  01:55:57 ,44016844
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:49:26 ,44026282
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:51:26 ,44016672
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:36:13 ,44027610
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:55:28 ,44017878
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:30:51 ,44603685
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:57:21 ,44011290
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,39169,20002, 14/05/2020  23:51:10 ,44506232
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 14/05/2020  23:51:31 ,44011445
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.4,36479,20002, 15/05/2020  02:53:47 ,44024586
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 14/05/2020  23:42:56 ,44015548
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.7,33783,20002, 15/05/2020  00:56:45 ,44154984
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.4,39574,20002, 15/05/2020  00:52:10 ,44017740
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.3,39574,20002, 15/05/2020  01:31:25 ,44016442
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:58:29 ,44021479
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:52:58 ,44033830
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:17:20 ,44020617
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:37:03 ,44010158
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.10,54308,20002, 15/05/2020  00:10:53 ,44091216
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.4,34422,20002, 15/05/2020  02:58:30 ,44018239
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,33783,20002, 15/05/2020  03:08:58 ,44013591
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:57:32 ,44019701
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:14:19 ,44013168
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  00:53:14 ,44017260
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.7,39169,20002, 15/05/2020  00:28:57 ,44024023
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,54308, 15/05/2020  00:05:13 ,44015464
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:03:05 ,44014619
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:35:10 ,44012969
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 14/05/2020  23:30:01 ,43996862
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  00:34:17 ,44021952
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:45:04 ,44014095
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:56:13 ,44916782
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.7,54308,20002, 15/05/2020  00:42:29 ,44447235
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.3,39169,20002, 15/05/2020  01:15:52 ,44640163
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.5,33783,20002, 15/05/2020  01:47:16 ,44021622
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.10,45060,20002, 15/05/2020  01:14:30 ,44021039
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.8,33783,20002, 15/05/2020  01:26:16 ,44021761
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  03:04:28 ,44799462
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:59:03 ,44758243
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:10:23 ,44020848
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:21:47 ,44028909
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 14/05/2020  23:51:17 ,44782365
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.9,36479,20002, 15/05/2020  01:48:49 ,44017593
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.8,39574,20002, 15/05/2020  01:13:11 ,44022731
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:34:11 ,44018458
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:12:43 ,43996887
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.6,54308,20002, 14/05/2020  23:45:19 ,44632102
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:44:31 ,44020319
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:55:09 ,44062596
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 14/05/2020  23:52:08 ,44024482
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.3,36479,20002, 15/05/2020  02:04:24 ,44024405
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.5,45060,20002, 15/05/2020  02:00:39 ,44494312
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:14:18 ,44641186
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:34:00 ,44018833
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:35:00 ,44021233
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.5,39574,20002, 14/05/2020  23:59:03 ,44020340
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:04:57 ,44021071
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:31:13 ,44462841
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 14/05/2020  23:46:53 ,43995887
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:00:37 ,44018654
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:43:59 ,44584256
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  02:05:18 ,44629141
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.8,39574,20002, 15/05/2020  02:03:04 ,44025370
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:38:29 ,44019000
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 14/05/2020  23:47:11 ,44021187
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:51:57 ,44021284
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.3,34422,20002, 15/05/2020  00:15:30 ,44015687
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:21:43 ,44008861
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:00:22 ,44021195
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:29:04 ,44013326
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:00:20 ,44026280
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  00:23:14 ,44014680
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:40:29 ,44024601
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:31:29 ,44023767
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.9,54308,20002, 15/05/2020  01:59:50 ,44812650
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:58:01 ,44018154
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.5,41065,20002, 14/05/2020  23:39:12 ,44012051
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,39574,20002, 15/05/2020  02:08:09 ,44020944
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:14:39 ,44015704
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,45060,20002, 15/05/2020  02:29:09 ,44026437
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:50:02 ,44019740
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:21:59 ,44511927
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.11,39169,20002, 14/05/2020  23:48:26 ,44052144
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 14/05/2020  23:44:45 ,44017654
192.168.1.11-192.168.1.8-39169-20002,192.168.1.6,192.168.1.8,39169,20002, 15/05/2020  00:32:22 ,44010177
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:49:01 ,44591766
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:41:58 ,44708279
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.7,36479,20002, 15/05/2020  00:47:10 ,44017277
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:50:56 ,44019793
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.7,39169,20002, 15/05/2020  02:08:06 ,44016448
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:53:57 ,44020906
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.8,39574,20002, 14/05/2020  23:39:02 ,44520038
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:46:05 ,44336098
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.9,20002,20002, 15/05/2020  01:07:58 ,44015085
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:17:15 ,43996316
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:06:33 ,44021646
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.4,33783,20002, 15/05/2020  00:17:29 ,44596079
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:48:39 ,44020523
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,39169,20002, 15/05/2020  00:53:46 ,44887980
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:19:25 ,44025976
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.5,41065,20002, 15/05/2020  01:18:03 ,44015227
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 14/05/2020  23:57:30 ,44024251
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:59:42 ,44549242
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:28:32 ,44019604
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:16:57 ,43902269
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.8,39574,20002, 15/05/2020  01:37:32 ,44061999
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 14/05/2020  23:58:28 ,44011060
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:51:56 ,44022745
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:16:24 ,44021926
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 14/05/2020  23:30:01 ,43997903
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:32:51 ,44015818
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:56:48 ,44023907
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:35:41 ,44022008
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:30:52 ,44023138
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:40:42 ,44019798
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.5,54308,20002, 15/05/2020  00:51:35 ,44021697
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.11,36479,20002, 15/05/2020  02:13:05 ,44009883
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 14/05/2020  23:30:01 ,44025305
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:10:29 ,43998668
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:19:22 ,44018783
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.7,45060,20002, 15/05/2020  00:36:30 ,44017996
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:16:36 ,44786225
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 14/05/2020  23:34:01 ,44016025
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:55:09 ,44019483
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:35:12 ,44016863
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.9,41065,20002, 15/05/2020  01:36:36 ,44013208
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:21:53 ,44015146
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  00:46:48 ,44022246
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,34422,20002, 15/05/2020  02:45:18 ,44558085
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,36479,20002, 15/05/2020  00:34:36 ,44017487
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:52:16 ,44019876
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 14/05/2020  23:44:10 ,44023957
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:40:15 ,44013515
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  00:02:21 ,44022127
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:55:54 ,44016678
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.8,54308,20002, 15/05/2020  02:14:46 ,44023685
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:22:31 ,44836668
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:45:42 ,44018549
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.11,20002,20002, 15/05/2020  00:30:02 ,44003205
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:25:42 ,44020050
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.6,39169,20002, 15/05/2020  01:52:48 ,44022357
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:50:14 ,44013774
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.10,39574,20002, 15/05/2020  00:10:16 ,44019043
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.4,33783,20002, 15/05/2020  00:59:16 ,44026775
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,33783,20002, 14/05/2020  23:55:07 ,44016112
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:05:46 ,44020168
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:17:16 ,44009780
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,45060,20002, 14/05/2020  23:44:46 ,44020117
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,54308, 14/05/2020  23:50:24 ,44013195
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:10:34 ,44019471
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:36:49 ,44830246
